3190712,SI,,,45.98333,14.57667,,,,,Škofljica,Škofljica,"Comuna Skofljica,Comuna Škofljica,Gmina Skofljica,Gmina Škofljica,Obcina Skofljica,Občina Škofljica,Opcina Skofljica,Opshtina Shkoflica,Općina Škofljica,Shkoflica,Skofelca,Skofljica,shukofuritsu~a,syukopeullicha,Škofelca,Škofljica,Општина Шкофљица,Шкофліца,シュコフリツァ,슈코플리차",2209,1291
3188684,SI,,,46.13333,14.56667,,,,,Trzin,Trzin,Trzin,3844,1236
3194873,SI,,,46.13694,14.745,,,,,Moravče,Moravče,"Moravce,Moravče",903,1251
3202543,SI,,,45.87583,14.005,,,,,Col,Col,"Col,Oresje-Col,Orešje-Col,Zoll",496,5273
3203809,SI,,,46.34889,14.06389,,,,,Bohinjska Bela,Bohinjska Bela,Bohinjska Bela,546,4263
3195506,SI,,,46.55472,15.64667,,,,,Maribor - poštni predali,Maribor,"MBX,Marburg an der Drau,Marburgo,Maribor,Maribora,Mariboras,Mariboro,Mestna obcina Maribor,Mestna občina Maribor,ma li bo er,mariboru,Марибор,マリボル,马里博尔",95171,2001
3195506,SI,,,46.55472,15.64667,,,,,Maribor - dostava,Maribor,"MBX,Marburg an der Drau,Marburgo,Maribor,Maribora,Mariboras,Mariboro,Mestna obcina Maribor,Mestna občina Maribor,ma li bo er,mariboru,Марибор,マリボル,马里博尔",95171,2000
3195506,SI,,,46.55472,15.64667,,,,,Maribor,Maribor,"MBX,Marburg an der Drau,Marburgo,Maribor,Maribora,Mariboras,Mariboro,Mestna obcina Maribor,Mestna občina Maribor,ma li bo er,mariboru,Марибор,マリボル,马里博尔",95171,"2501,2503,2603,2502,2507,2600,2506,2504,2500,2609,2509,2505,2610"
6956383,SI,,,46.13911,14.96295,,,,,Kisovec,Kisovec,,1838,1412
3189227,SI,,,46.23611,15.01833,,,,,Tabor,Tabor,Tabor,406,3304
3190536,SI,,,46.51028,15.08056,,,,,Slovenj Gradec,Slovenj Gradec,"Mestna obcina Slovenj Gradec,Mestna občina Slovenj Gradec,Sloven'-Gradec,Slovenj Gradec,Slovenji Gradec,Slovenski Gradec,Windischgraz,sloven gradec,Словен Градец,Словень-Градец,スロヴェニ・グラデツ",7519,2380
3191034,SI,,,46.56111,15.03889,,,,,Šentjanž pri Dravogradu,Šentjanž pri Dravogradu,"Sent Janz,Sentjanz pri Dravogradu,Šent Janž,Šentjanž pri Dravogradu",543,2373
3191737,SI,,,45.89,13.66861,,,,,Renče,Renče,"Ranziano,Rence,Renče",1937,5292
3198368,SI,,,46.31667,14.2,,,,,Kamna Gorica,Kamna Gorica,Kamna Gorica,563,4246
3191329,SI,,,46.825,16.29806,,,,,Šalovci,Šalovci,"Gross-Schaal,Klein-Schaal,Sal,Salovci,Schabing,Šalovci",426,9204
3186270,SI,,,45.83389,14.92917,,,,,Žužemberk,Žužemberk,"Obcina Zuzemberk,Občina Žužemberk,Seisenberg,Zuzemberk,Zuzemperk,jujenberuku,Žužemberk,Žužemperk,ジュジェンベルク",1053,8360
3197226,SI,,,46.56833,16.13861,,,,,Križevci pri Ljutomeru,Križevci pri Ljutomeru,"Kreuzdorf,Krizevci,Krizevci pri Ljutomeru,Križevci,Križevci pri Ljutomeru",490,9242
3201748,SI,,,46.08861,14.60083,,,,,Dol pri Ljubljani,Dol pri Ljubljani,"Dol,Dol pri Ljubljani,Lusttal,Obcina Dol pri Ljubljani,Občina Dol pri Ljubljani,ドル・プリ・リュブリャニ",241,1262
3204854,SI,,,45.88601,13.90946,,,,,Ajdovščina,Ajdovščina,"Agintobstsina,Aidussina,Ajdovscina,Ajdovshchina,Ajdovshhina,Ajdovščina,Gmina Ajdovscina,Gmina Ajdovščina,Haidenschaft,Hajdensaft,Hajdenšaft,Obcina Ajdovscina,Občina Ajdovščina,a yi duo fu shen qi na,aidofushuchina,aydwshchyna,aydwshtshyna,aydwwshchyna,Αγιντόβστσινα,Айдовшчина,Айдовщина,Ајдовшчина,آيدوشتشينا,آیدوشچینا,آیدووشچینا,アイドフシュチナ,阿伊多夫什契纳",6656,5270
3196133,SI,,,46.35611,14.74667,,,,,Luče,Luče,"Leutsch,Luce,Luče",413,3334
3203412,SI,,,45.90333,15.59111,,,,,Brežice,Brežice,"Brezhice,Brezice,Brežice,Gmina Brezice,Gmina Brežice,Obcina Brezice,Občina Brežice,Rann,beulejiche,brjytsy,brzhytsh,bu lei ri cai,burejitsu~e,Брежице,برجيتسي,برژیتسه,بریژیتسے,ブレージツェ,布雷日采,브레지체",6573,8250
3204796,SI,,,46.69722,15.91056,,,,,Apače,Apače,"Abstall,Apace,Apače",528,9253
3189178,SI,,,46.23028,15.30222,,,,,Teharje,Teharje,Teharje,287,3221
3191021,SI,,,46.09639,14.46972,,,,,Ljubljana Šentvid,Šentvid,"Sent Vid nad Ljubljano,Sent Vid ni Ljubljano,Sentvid,Šent Vid nad Ljubljano,Šent Vid ni Ljubljano,Šentvid",0,1210
3192484,SI,,,46.54694,14.92083,,,,,Prevalje,Prevalje,"Pollain,Prevalje",4643,2391
3193047,SI,,,46.42917,16.06361,,,,,Podgorci,Podgorci,"Podgorci,Sveti Lenart",530,2273
3195354,SI,,,46.18179,14.39484,,,,,Mavčiče,Mavčiče,"Mavcice,Mavčiče",443,4211
3201750,SI,,,46.14194,15.11278,,,,,Dol pri Hrastniku,Dol pri Hrastniku,"Dol,Dol pri Hrastniku",1491,1431
3192165,SI,,,46.45194,15.68139,,,,,Rače,Rače,"Kranichsfeld,Race,Radisel,Rače",2529,2327
3196269,SI,,,46.1575,15.51472,,,,,Loka pri Žusmu,Loka pri Žusmu,"Loka,Loka pri Zusmu,Loka pri Žusmu",407,3223
3201354,SI,,,45.88972,13.73694,,,,,Dornberk,Dornberk,"Dorinbergo,Dornberg,Dornberk,Montespino,Zali Haib",798,5294
3204363,SI,,,46.38333,14.21667,,,,,Begunje na Gorenjskem,Begunje na Gorenjskem,"Begunje,Begunje na Gorenjskem,Vigaun",988,4275
3190079,SI,,,46.29167,13.49876,,,,,Srpenica,Srpenica,"Serpenizza,Srpenica",185,5224
3190199,SI,,,46.50306,15.74528,,,,,Spodnji Duplek,Spodnji Duplek,Spodnji Duplek,1429,2241
3196560,SI,,,46.55361,15.58361,,,,,Limbuš,Limbuš,"Limbus,Limbuš",2040,2341
3198533,SI,,,46.60639,15.78472,,,,,Jurovski Dol,Jurovski Dol,"Jurovski Dol,Sveti Jurij,Sveti Jurij v Slovenske Gorice",385,2223
3203154,SI,,,45.93333,15.31667,,,,,Bučka,Bučka,"Bucka,Bučka",113,8276
3203850,SI,,,46.74417,16.09222,,,,,Bodonci,Bodonci,"Bodohegy,Bodonci,Bodóhegy,Radovci,Tiborfa,Vadarci,Zenkovci",431,9265
3189941,SI,,,45.49359,15.07719,,,,,Stari trg ob Kolpi,Stari Trg ob Kolpi,Stari Trg,97,8342
