3149387,NO,01,0106,59.2,10.93333,,Østfold,Fredrikstad,,Kråkerøy,Kråkerøy,"Krakeroy,Kråkerøy",0,"1671,1678,1675,1676,1679,1673,1672,1670"
3149645,NO,12,1244,60.04189,5.20214,,Hordaland,Austevoll,,Kolbeinsvik,Kolbeinsvik,Kolbeinsvik,0,5394
3152582,NO,12,1201,60.26075,5.25362,,Hordaland,Bergen,,Hjellestad,Hjellestad,,0,5259
7626359,NO,11,1146,59.42408,5.44553,,Rogaland,Tysvær,,Aksdal,Aksdal,,0,"5575,5570"
9404188,NO,02,0236,60.20782,11.33348,,Akershus,Nes,,Brårud,Brårud,"Brarud,Brårud",0,2162
3135813,NO,15,1525,62.30864,6.93717,,Møre og Romsdal,Stranda,,Stranda,Stranda,"Stranda,Stranden",2499,"6200,6201"
3143543,NO,15,1546,62.86667,6.56667,,Møre og Romsdal,Sandøy,,Ona,Ona,,0,6483
3152836,NO,11,1146,59.32413,5.59359,,Rogaland,Tysvær,,Hervik,Hervik,"Hervik,Hervik i Ryfylke",0,5566
3154552,NO,06,0626,59.74111,10.28972,,Buskerud,Lier,,Gullaug,Gullaug,"Guldhaug,Gullaug",0,"3427,3426,3428"
3156900,NO,50,5039,63.98628,11.1138,,Trøndelag,Verran,,Follafoss,Follafoss,"Foldafoss,Follafoss",466,7796
3157648,NO,06,0628,59.57281,10.61408,,Buskerud,Hurum,,Filtvet,Filtvet,"Filtvedt,Filtvet",0,3480
3158960,NO,02,0215,59.66333,10.62975,,Akershus,Frogn,,Drøbak,Drøbak,"Dr'obak,Drebak,Drjobak,Drobak,Drøbak,de lei ba ke,drwbak,Дребак,Дрьобак,Дрёбак,دروباك,德勒巴克",11363,"1441,1440,1448,1446,1447,1449,1444,1443,1442,1445"
7290284,NO,05,0522,61.29541,10.18668,,Oppland,Gausdal,,Svingvoll,Svingvoll,,0,2652
7733096,NO,50,5024,63.26631,9.81555,,Trøndelag,Orkdal,,Fannrem,Fannrem,,0,"7321,7320"
11747271,NO,06,0604,59.50959,9.82796,,Buskerud,Kongsberg,,Passebekk,Passebekk,,0,3648
3133498,NO,04,0437,62.27594,10.78241,,Hedmark,Tynset,,Tynset,Tynset,"Kommun Tynset,Tjunset,Tonset,Tynset,Tynsets kommun,Tönset,ZMX,ta'inaseta,ting se,Тюнсет,টাইনসেট,廷瑟",2356,"2501,2500"
3138532,NO,04,0420,59.98281,12.12825,,Hedmark,Eidskog,,Skotterud,Skotterud,Skotterud,1361,2230
3140235,NO,19,1903,68.56972,16.52167,,Troms,Harstad,,Sandtorg,Sandtorg,"Sandtorg,Sandtorv",0,9430
3143093,NO,04,0417,60.74743,11.1366,,Hedmark,Stange,,Ottestad,Ottestad,Ottestad,0,2312
3146538,NO,04,0420,59.95092,12.20151,,Hedmark,Eidskog,,Magnor,Magnor,Magnor,967,2240
3148942,NO,15,1566,62.88992,8.52707,,Møre og Romsdal,Surnadal,,Kvanne,Kvanne,"Kvande,Kvanne,Kvenna",0,6640
3151713,NO,09,0926,58.17124,8.2459,,Aust-Agder,Lillesand,,Høvåg,Høvåg,"Hovaag,Hovag,Hövaag,Høvåg",0,"4793,4770"
3162032,NO,07,0704,59.31859,10.38963,,Vestfold,Tønsberg,,Barkåker,Barkåker,"Barkaaker,Barkaker,Barkåker",1238,3157
11746714,NO,50,5038,63.77566,11.74078,,Trøndelag,Verdal,,Vuku,Vuku,,0,7660
3140056,NO,11,1135,59.65059,6.35415,,Rogaland,Sauda,,Sauda,Sauda,"Sauda,Sauda kommun",4290,"4201,4200"
6640315,NO,05,0519,61.5021,9.79354,,Oppland,Sør-Fron,,Gålå,Gålå,,0,2646
8504433,NO,02,0220,59.87548,10.4823,,Akershus,Asker,,Billingstad,Billingstad,Billingstad,2349,"1375,1376,1377,1396"
8558443,NO,05,0543,61.03328,9.05643,,Oppland,Vestre Slidre,,Røn,Røn,"Ron,Røn",0,"2960,2959"
8659188,NO,05,0520,61.45536,10.19465,,Oppland,Ringebu,,Fåvang,Fåvang,,0,"2633,2634"
8714253,NO,20,2012,70.03911,22.26688,,Finnmark,Alta,,Langfjordbotn,Langfjordbotn,,0,9545
