792578,MK,,,41.03143,21.33474,,,,,Bitola,Bitola,"Bitol,Bitola,Bitolj,Bitolja,Bitolya,Manastir,Manastiri,Manastır,Monasterium,Monasteron,Monastir,Monastiri,Monastirion,Obitѣl',QBI,bi tuo la,bitolla,bitora,bytwla,bytwlh,Μοναστήρι,Μοναστήριον,Μπίτολα,Битола,Битоля,Битољ,Бітола,Манастир,Обитѣль,ביטולה,بيتولا,بیتولا,ビトラ,比托拉,비톨라",86528,7000
787778,MK,,,41.22097,21.20302,,,,,Demir Hisar,Demir Hisar,"Demir Chisaras,Demir Hisar,Demir Hisari,Demir Khisar,Demir-Khisar,Murgasevo,Murgashevo,Murgasjevo,Murgaševo,de mi er xi sa er,demileuhisaleu,demir-hisari,dymyr hysar,Демир Хисар,Демир-Хисар,Мургашево,ديمير هيسار,დემირ-ჰისარი,德米爾希薩爾,데미르히사르",2283,7240
785548,MK,,,41.08972,21.73389,,,,,Staravina,Staravina,"Staravina,Staravino,Starovina,Старавина,Старавино",285,7214
787877,MK,,,41.10833,21.37861,,,,,Mogila,Mogila,"Mogila,Могила",4392,7216
791009,MK,,,41.4849,20.92636,,,,,Drugovo,Drugovo,"Drugovo,Другово",3149,6261
786113,MK,,,41.68331,21.14625,,,,,Samokov,Samokov,"Samakov,Samokov,Самоков",1429,6535
784027,MK,,,41.60722,20.93833,,,,,Zajas,Zajas,"Zajac,Zajas,Zajasz,Zajazi,zaiasi,zajas,Заяс,Зајас,زاجاس,ზაიასი",12218,6253
789611,MK,,,41.94568,20.92894,,,,,Kamenjane,Kamenjane,"Kamenane,Kamenjan,Kamenjane,Камењане",15376,1221
784788,MK,,,41.34562,22.43907,,,,,Udovo,Udovo,"Udovo,Удово",0,2464
786700,MK,,,42.00306,22.17861,,,,,Probishtip,Probishtip,"Probishtip,Probistip,Пробиштип",12702,2210
792509,MK,,,41.59306,21.47167,,,,,Bogomila,Bogomila,"Bogomila,Bogumil,Богомила",1223,1415
789545,MK,,,41.89345,21.68141,,,,,Katlanovo,Katlanovo,"Katlanove,Katlanovo,Katlanovë,Катланово",811,1044
