3855090,AR,A,,-24.67034,-65.04765,,Salta,,,GENERAL GÜEMES,General Martín Miguel de Güemes,"General Guemes,General Güemes,General Martin M. de Guemes,General Martin Miguel de Guemes,General Martín M. de Güemes,General Martín Miguel de Güemes,Guemes,Güemes",0,4430
3859775,AR,X,,-32.71667,-62.61667,,Cordoba,,,CUATRO CAMINOS,Cuatro Caminos,,0,2551
3859775,AR,X,,-32.71667,-62.61667,,Cordoba,,,LOS CUATRO CAMINOS,Cuatro Caminos,,0,2551
3427384,AR,P,,-25.06225,-58.54183,,Formosa,,,VILLA REAL,Villa Real,,0,3615
3429519,AR,E,,-32.75,-59.93333,,Entre Rios,,,RINCON DE NOGOYA,Rincón de Nogoyá,"Rincon,Rincon de Nogoya,Rincón de Nogoyá",0,3155
3429799,AR,E,,-32.69194,-58.18526,,Entre Rios,,,PUERTO CAMPICHUELO,Puerto Campichuelo,,0,3261
3835591,AR,Y,,-22.95,-65.83333,,Jujuy,,,SAYATE,Sayate,,0,4640
3835711,AR,S,,-31.05882,-61.1673,,Santa Fe,,,SARMIENTO,Sarmiento,,0,3023
3838565,AR,K,,-28.36221,-66.16018,,Catamarca,,,ROSARIO DE COLANA,Rosario de Colana,"Colana,Rosario,Rosario de Colana",0,5317
3840224,AR,R,,-39.01667,-64.03333,,Rio Negro,,,BUENA PARADA,Pueblo Buena Parada,,0,8138
3842885,AR,T,,-27.48516,-65.48779,,Tucuman,,,NUEVA TRINIDAD,Nueva Trinidad,,0,4157
3844602,AR,K,,-27.52702,-67.59359,,Catamarca,,,MEDANITOS,Medanitos,"Medanito,Medanitos",0,5341
3849632,AR,X,,-32.61609,-63.40969,,Cordoba,,,LA PALESTINA,La Palestina,,0,5925
3851773,AR,B,,-34.9431,-61.1627,,Buenos Aires,,,LA DELFINA,La Delfina,,0,6017
3855384,AR,B,,-33.83333,-60.56667,,Buenos Aires,,,FRANCISCO AYERZA,Francisco Ayerza,"F. Ayerza,Francisco Ayerza,Las Huertas",0,2700
3857221,AR,Z,,-46.47098,-70.04364,,Santa Cruz,,,EL PLUMA,El Pluma,,0,9017
3860169,AR,S,,-33.1831,-60.71759,,Santa Fe,,,CORONEL RODOLFO S. DOMINGUEZ,Coronel Rodolfo S. Domínguez,"C.R.S. Dominguez,C.R.S. Domínguez,Coronel R. S. Dominguez,Coronel R. S. Domínguez,Coronel Rodolfo S. Dominguez,Coronel Rodolfo S. Domínguez,Coronel Rodolpho San Dominguez,Dominguez,Domínguez",0,2105
3428776,AR,E,,-32.44654,-58.43569,,Entre Rios,,,VILLA SAN JUSTO,San Justo,"San Justo,Villa San Justo",1473,3262
3432826,AR,E,,-31.97619,-58.39386,,Entre Rios,,,LA CLARITA,La Clarita,"La Claita,La Clarita",0,3269
3436159,AR,B,,-34.47656,-58.6009,,Buenos Aires,,,BANCALARI,Bancalari,"Bancalari,E. Bancalari",0,1617
3835052,AR,S,,-30.93577,-61.16598,,Santa Fe,,,SOUTOMAYOR,Soutomayor,,0,3025
