2147554,AU,NSW,,-33.99352,146.87963,,New South Wales,CANBERRA,,Tallimba,Tallimba,"Tallimba,Village of Tallimba",0,2669
2153870,AU,QLD,,-27.79289,151.41611,,Queensland,TOOWOOMBA SE CNR,,Pampas,Pampas,Pampas,0,4352
2159047,AU,NSW,,-35.49322,145.74753,,New South Wales,,,Mairjimmy,Mairjimmy,Mairjimmy,0,2716
2160969,AU,QLD,,-26.69468,151.65515,,Queensland,TOOWOOMBA SE CNR,,Kumbia,Kumbia,Kumbia,0,4610
2161414,AU,VIC,,-37.3,144.98333,,Victoria,,,Kilmore East,Kilmore East,,0,3764
2163154,AU,VIC,,-38.77819,143.50041,,Victoria,VIC FAR COUNTRY,,Hordern Vale,Hordern Vale,,0,3238
2163255,AU,VIC,,-37.05,143.53333,,Victoria,,,Homebush,Homebush,Homebush,0,3465
2163338,AU,VIC,,-37.83333,145.58333,,Victoria,RINGWOOD,,Hoddles Creek,Hoddles Creek,Hoddles Creek,609,3139
2163880,AU,QLD,,-27.81103,152.66456,,Queensland,TOOWOOMBA SE CNR,,Harrisville,Harrisville,Harrisville,0,4307
2164975,AU,QLD,,-17.50955,145.9924,,Queensland,NORTH QLD,,Goondi,Goondi,Goondi,0,4860
2165380,AU,VIC,,-36.45,146.95,,Victoria,VIC FAR COUNTRY,,Glen Creek,Glen Creek,,0,3691
2168159,AU,NSW,,-31.36667,151.2,,New South Wales,,,Duncans Creek,Duncans Creek,,103,2340
2170618,AU,QLD,,-18.91667,146.26667,,Queensland,,,Coolbie,Coolbie,,0,4850
2170913,AU,NSW,,-30.37257,148.48737,,New South Wales,NEW CNTRY WEST,,Come By Chance,Come-by-Chance,Come-by-Chance,0,2832
2174909,AU,VIC,,-37.01667,145.86667,,Victoria,VIC FAR COUNTRY,,Bonnie Doon,Bonnie Doon,Bonnie Doon,0,3720
2177513,AU,NSW,,-33.85,151.03333,,New South Wales,BANKSTOWN,,Auburn,Auburn,"Auburn,ao ben,奧本",33122,"1835,2144"
2177947,AU,VIC,,-37.15,143.66667,,Victoria,,,Amherst,Amherst,Amherst,0,3371
2178028,AU,QLD,,-17.33941,144.67762,,Queensland,NORTH QLD,,Almaden,Almaden,"Almaden,Алмаден",0,4871
2207749,AU,NSW,,-33.86877,151.2706,,New South Wales,BONDI,,Rose Bay,Rose Bay,"Rose Bay,mei gui wan,rwz byy,רוז ביי,玫瑰灣",0,2029
6697152,AU,WA,,-31.73306,115.74766,,Western Australia,CURTIN,,Currambine,Currambine,,5975,6028
7302625,AU,QLD,,-27.61183,153.12899,,Queensland,UNDERWOOD SOUTH,,Springwood,Springwood,,8952,4127
8310708,AU,NSW,,-32.76164,151.52863,,New South Wales,HUNTER,,Gillieston Heights,Gillieston Heights,Gillieston Heights,0,2321
8348007,AU,VIC,,-38.36491,145.20038,,Victoria,FRANKSTON,,Hmas Cerberus,Hmas Cerberus,,0,3920
