11171799,UY,04,,-34.24175,-57.22092,,Colonia,,,Barrancas Coloradas,Barrancas Coloradas,Barrancas Coloradas,0,70300
11171799,UY,05,,-34.24175,-57.22092,,Durazno,,,Barrancas Coloradas,Barrancas Coloradas,Barrancas Coloradas,0,97000
3440045,UY,11,,-31.97528,-57.55486,,Paysandu,,,Soto,Soto,Soto,0,60000
3443342,UY,05,,-33.05658,-56.47652,,Durazno,,,Carlos Reyles,Carlos Reyles,,1036,97000
10174967,UY,18,,-32.23255,-54.96705,,Tacuarembo,,,Cruz De Los Caminos,Cruz de los Caminos,,0,45000
10641276,UY,02,,-33.18211,-54.22562,,Canelones,,,Los Ceibos,Los Ceibos,Los Ceibos,0,90200
10641276,UY,19,,-33.18211,-54.22562,,Treinta y Tres,,,Los Ceibos,Los Ceibos,Los Ceibos,0,33000
10641287,UY,19,,-33.15839,-54.43931,,Treinta y Tres,,,Verde Alto,Verde Alto,Verde Alto,0,33000
3440417,UY,03,,-32.01667,-54.2,,Cerro Largo,,,Sarandi De Acegua,Sarandí de Aceguá,,0,37000
3441102,UY,11,,-32.08292,-56.30978,,Paysandu,,,Piedra Sola,Piedra Sola,Piedra Sola,0,45000
3442993,UY,15,,-31.09386,-57.02332,,Salto,,,Colonia Lavalleja,Colonia Lavalleja,"Colonia Lavalleja,Lavalleja",0,50000
3441080,UY,06,,-33.88403,-56.83838,,Flores,,,Pueblo Pintos,Pueblo Pintos,"Pintos,Pueblo Pintos",0,85000
3441370,UY,15,,-31.08087,-57.60934,,Salto,,,Palomas,Palomas,Palomas,0,50000
3443914,UY,03,,-32.36667,-54.76667,,Cerro Largo,,,Aguirre,Aguirre,,0,36200
10943621,UY,16,,-34.17262,-56.55232,,San Jose,,,Carreta Quemada,Carreta Quemada,Carreta Quemada,0,80000
3443859,UY,06,,-33.16831,-57.12847,,Flores,,,Andresito,Andresito,Andresito,0,85000
3443941,UY,19,,-33.24489,-53.84377,,Treinta y Tres,,,Acosta,Acosta,Acosta,0,33000
10341404,UY,04,,-34.24076,-57.55008,,Colonia,,,San Luis,San Luis,,0,70600
3441289,UY,18,,-31.51973,-56.07664,,Tacuarembo,,,Paso De Ceferino,Paso de Ceferino,"Pablado Paso de Ceferino,Paso Ceferino,Paso de Ceferino",0,45000
10862666,UY,12,,-32.60977,-56.75319,,Rio Negro,,,La Coronilla,La Coronilla,La Coronilla,0,45100
10943803,UY,17,,-33.43096,-58.13386,,Soriano,,,Bizcocho,Bizcocho,Bizcocho,0,75100
10943911,UY,04,,-33.91442,-57.22846,,Colonia,,,Juan Jackson,Juan Jackson,Juan Jackson,0,75200
3440135,UY,15,,-31.10761,-57.52928,,Salto,,,Saucedo,Saucedo,Saucedo,0,50000
3441114,UY,07,,-32.37183,-57.60901,,Florida,,,Piedras Coloradas,Piedras Coloradas,Piedras Coloradas,1120,94100
3441114,UY,11,,-32.37183,-57.60901,,Paysandu,,,Piedras Coloradas,Piedras Coloradas,Piedras Coloradas,1120,60300
3442450,UY,09,,-34.74657,-55.39673,,Maldonado,,,Gregorio Aznarez,Gregorio Aznáres,"Gregorio Aznares,Gregorio Aznarez,Gregorio Aznáres,Gregorio Aznárez",0,20300
3443803,UY,02,,-34.45,-55.78333,,Canelones,,,Arenal,Arenal,"Arenal,Puntas del Arenal Chico",0,91200
3443803,UY,02,,-34.45,-55.78333,,Canelones,,,Puntas Del Arenal,Arenal,"Arenal,Puntas del Arenal Chico",0,91700
10862625,UY,05,,-33.18601,-56.80828,,Durazno,,,Feliciano,Feliciano,Feliciano,0,97000
10862625,UY,02,,-33.18601,-56.80828,,Canelones,,,Feliciano,Feliciano,Feliciano,0,91800
3441870,UY,09,,-34.90452,-54.82625,,Maldonado,,,Manantiales,Manantiales,"Manantiales,Playa Manantiales",0,20000
3443637,UY,12,,-32.76394,-57.88374,,Rio Negro,,,Bellaco,Bellaco,Bellaco,0,65100
7602115,UY,14,,-34.63737,-54.16045,,Rocha,,,La Aguada,La Aguada,,0,27400
10861485,UY,02,,-34.69886,-55.51891,,Canelones,,,Capilla De Cella,Capilla de Cella,Capilla de Cella,0,15400
