724631,SK,BC,609,48.39984,20.36882,,Banskobystrický kraj,Rimavská Sobota,,Hubovo,Hubovo,Hubovo,0,980 50
725008,SK,KI,811,48.46633,21.76051,,Košický kraj,Trebišov,,Cejkov,Cejkov,"Cejkov,Czeke,Czéke",0,076 05
3057850,SK,BC,609,48.53808,19.95731,,Banskobystrický kraj,Rimavská Sobota,,Rimavské Brezovo,Rimavské Brezovo,"Rimavske Brezovo,Rimavské Brezovo",0,980 54
3058506,SK,ZI,502,49.39754,18.4904,,Žilinský kraj,Čadca,,Nižný Kelčov,Nižný Kelčov,,0,023 55
3059991,SK,NI,403,48.42399,18.14354,,Nitriansky kraj,Nitra,,Horné Lefantovce,Horné Lefantovce,"Horne Lefantovce,Horni Leftanovce,Hornie Lefantovce,Hornie Lefantovice,Horné Lefantovce,Horní Leftanovce",0,951 45
3059991,SK,NI,403,48.42399,18.14354,,Nitriansky kraj,Nitra,,Lefantovce,Horné Lefantovce,"Horne Lefantovce,Horni Leftanovce,Hornie Lefantovce,Hornie Lefantovice,Horné Lefantovce,Horní Leftanovce",0,951 45
3061024,SK,NI,401,47.83639,17.82918,,Nitriansky kraj,Komárno,,Bodza,Bodza,"Bod'a,Bodza,Bogya,Boďa",0,946 16
723060,SK,PV,707,48.96591,21.085,,Prešovský kraj,Prešov,,Žipov,Žipov,,0,082 41
723110,SK,PV,707,49.09084,21.26939,,Prešovský kraj,Prešov,,Záhradné,Záhradné,"Sedikart,Zahradne,Záhradné",0,082 16
723159,SK,PV,707,49.01589,21.32354,,Prešovský kraj,Prešov,,Vyšná Šebastová,Vyšná Šebastová,"Vysna Sebastova,Vysni Sebes,Vyšná Šebastová,Vyšní Šebeš",0,080 06
723183,SK,PV,705,49.28931,21.93386,,Prešovský kraj,Medzilaborce,,Vydraň,Vydraň,,0,068 01
723342,SK,PV,707,48.89936,21.40595,,Prešovský kraj,Prešov,,Tuhrina,Tuhrina,"Tuhrina,Turina",0,082 07
724480,SK,PV,702,48.95293,21.94228,,Prešovský kraj,Humenné,,Kochanovce,Kochanovce,,0,066 01
724700,SK,BC,609,48.28199,20.0159,,Banskobystrický kraj,Rimavská Sobota,,Hodejovec,Hodejovec,"Hodejovec,Kerek-Gede,Kerekgede",0,980 02
725028,SK,KI,810,48.9487,20.75976,,Košický kraj,Spišská Nová Ves,,Bystrany,Bystrany,"Bystrany,Vel'bachy,Veľbachy",0,053 62
