3621890,CR,08,112,9.79853,-84.16173,11201,Provincia de San José,Acosta,San Ignacio,San Ignacio,San Ignacio,"San Ignacia de Acosta,San Ignacio,San Ignacio de Acosta",3072,11201
3624451,CR,08,104,9.79498,-84.33867,10406,Provincia de San José,Puriscal,Candelarita,Candelarita,Candelarita,,0,10406
3624206,CR,02,307,9.89013,-83.84202,30704,Provincia de Cartago,Oreamuno,Cipreses,Cipreses,Cipreses,,0,30704
3621685,CR,07,602,9.98191,-84.60829,60204,Provincia de Puntarenas,Esparza,San Rafael,San Rafael,San Rafael,,0,60204
3624389,CR,03,509,9.99339,-85.25201,50901,Provincia de Guanacaste,Nandayure,Carmona,Carmona,Carmona,"Carmona,Colonia,Colonia Carmona",0,50901
3622660,CR,01,209,9.91197,-84.52337,20901,Provincia de Alajuela,Orotina,Orotina,Orotina,Orotina,Orotina,6135,20901
3621824,CR,01,205,10.01129,-84.40814,20506,Provincia de Alajuela,Atenas,San José,San José,San José Norte,"San Jose,San Jose Norte,San José,San José Norte",0,20506
3623605,CR,01,201,9.96277,-84.25452,20105,Provincia de Alajuela,Alajuela,Guácima,Guácima,Guácima,"Guacima,Guacimo,Guácima,Guácimo,La Guacima,La Guácima,Santiago Oeste",0,20105
3621886,CR,08,120,9.67719,-84.0753,12004,Provincia de San José,León Cortés,San Isidro,San Isidro,San Isidro de Leon Cortes,,0,12004
3621975,CR,08,120,9.71746,-84.05897,12006,Provincia de San José,León Cortés,San Antonio,San Antonio,San Antonio,,0,12006
3621631,CR,08,101,9.91194,-84.08554,10111,Provincia de San José,San José,San Sebastián,San Sebastián,San Sebastián,"San Sebastian,San Sebastián",0,10111
3621655,CR,08,103,9.87556,-84.07661,10304,Provincia de San José,Desamparados,San Rafael Arriba,San Rafael Arriba,San Rafael Arriba,"San Rafael,San Rafael Arriba",15051,10304
3621881,CR,07,604,10.05747,-84.72994,60403,Provincia de Puntarenas,Montes de Oro,San Isidro,San Isidro,San Isidro,,0,60403
3621972,CR,08,110,9.88291,-84.1091,11002,Provincia de San José,Alajuelita,San Josecito,San Josecito,San Antonio,,0,11002
3623934,CR,01,201,10.02407,-84.18638,20110,Provincia de Alajuela,Alajuela,Desamparados,Desamparados,Desamparados,,0,20110
3621750,CR,04,403,9.9848,-84.04827,40303,Provincia de Heredia,Santo Domingo,San Miguel,San Miguel,San Miguel,"San Miguel,San Miguel Sur",0,40303
9178440,CR,04,410,10.45616,-84.00782,41001,Provincia de Heredia,Sarapiquí,Puerto Viejo,Puerto Viejo,Puerto Viejo de Sarapiqui,Puerto Viejo,0,41001
3624209,CR,08,113,9.94598,-84.07327,11302,Provincia de San José,Tibás,Cinco Esquinas,Cinco Esquinas,Cinco Esquinas,"Cinco Esquinas,Esquinas",0,11302
3623033,CR,08,113,9.95539,-84.06781,11303,Provincia de San José,Tibás,Anselmo Llorente,Anselmo Llorente,Anselmo Llorente,"Calle de los Rodriguez,Calle de los Rodríguez,Llorente",0,11303
3622195,CR,02,301,9.84464,-83.99291,30111,Provincia de Cartago,Cartago,Quebradilla,Quebradilla,Quebradilla,"Quebradilla,Quebradillas",0,30111
3621922,CR,08,110,9.90488,-84.10551,11005,Provincia de San José,Alajuelita,San Felipe,San Felipe,San Felipe,,24985,11005
3621880,CR,01,201,10.07952,-84.19254,20106,Provincia de Alajuela,Alajuela,San Isidro,San Isidro,San Isidro,,0,20106
3624379,CR,01,208,10.02918,-84.27403,20804,Provincia de Alajuela,Poás,Carrillos,Carrillos,Carrillos,,4258,20804
3621637,CR,04,402,10.01451,-84.13533,40204,Provincia de Heredia,Barva,San Roque,San Roque,San Roque,,0,40204
3621678,CR,01,208,10.09107,-84.25552,20803,Provincia de Alajuela,Poás,San Rafael,San Rafael,San Rafael,"San Rafael,San Rafael de Poas",0,20803
3624531,CR,02,302,9.82504,-83.80284,30204,Provincia de Cartago,Paraíso,Cachí,Cachí,Cachí,"Cachi,Cachí",0,30204
3622398,CR,07,603,9.08358,-83.43326,60305,Provincia de Puntarenas,Buenos Aires,Pilas,Pilas,Pilas,,0,60305
3623394,CR,08,108,9.96745,-84.01326,10805,Provincia de San José,Goicoechea,Ipís,Ipís,Ipís,,26669,10805
3623936,CR,08,103,9.8968,-84.06294,10301,Provincia de San José,Desamparados,Desamparados,Desamparados,Desamparados,Desamparados,0,10301
3623617,CR,08,104,9.87746,-84.38861,10404,Provincia de San José,Puriscal,Grifo Alto,Grifo Alto,Grifo Alto,"Crifo Alto,Grifo Alto",0,10404
3621644,CR,01,202,10.08802,-84.47022,20201,Provincia de Alajuela,San Ramón,San Ramón,San Ramón,San Ramón,"San Ramon,San Ramón",10765,20201
3621278,CR,03,508,10.46701,-84.96775,50801,Provincia de Guanacaste,Tilarán,Tilarán,Tilarán,Tilarán,Tilaran,7301,50801
3623620,CR,01,203,10.07243,-84.31124,20301,Provincia de Alajuela,Grecia,Grecia,Grecia,Grecia,"Grecia,Grecia La Argentina",0,20301
3623643,CR,08,118,9.93491,-84.01688,11802,Provincia de San José,Curridabat,Granadilla,Granadilla,Granadilla,,12683,11802
3621747,CR,01,206,10.07416,-84.39566,20602,Provincia de Alajuela,Naranjo,San Miguel,San Miguel,San Miguel,,0,20602
3622023,CR,08,115,9.94522,-84.03927,11502,Provincia de San José,Montes de Oca,Sabanilla,Sabanilla,Sabanilla,,13251,11502
3624590,CR,01,207,10.06893,-84.43548,20703,Provincia de Alajuela,Palmares,Buenos Aires,Buenos Aires,Buenos Aires,,0,20703
3624951,CR,08,110,9.90163,-84.10042,11001,Provincia de San José,Alajuelita,Alajuelita,Alajuelita,Alajuelita,Alajuelita,13845,11001
3621808,CR,04,404,10.01914,-84.15409,40403,Provincia de Heredia,Santa Bárbara,San Juan,San Juan,San Juan Arriba,,0,40403
3621683,CR,04,405,10.0132,-84.10016,40501,Provincia de Heredia,San Rafael,San Rafael,San Rafael,San Rafael,,8887,40501
3621966,CR,04,407,9.97895,-84.18635,40701,Provincia de Heredia,Belén,San Antonio,San Antonio,San Antonio,,0,40701
3623805,CR,07,601,9.97471,-84.74346,60115,Provincia de Puntarenas,Puntarenas,El Roble,El Roble,El Roble,"El Roble,Roble",0,60115
3624637,CR,07,603,9.00204,-83.32555,60304,Provincia de Puntarenas,Buenos Aires,Boruca,Boruca,Boruca,"Boruca,Boruca people,Borukai,Boruques",0,60304
3621016,CR,03,509,10.0,-85.3,50903,Provincia de Guanacaste,Nandayure,Zapotal,Zapotal,Zapotal,"San Antonio,Zapotal",0,50903
3621646,CR,02,303,9.93979,-83.99035,30307,Provincia de Cartago,La Unión,San Ramón,San Ramón,San Ramón,,0,30307
3621646,CR,08,115,9.93979,-83.99035,11504,Provincia de San José,Montes de Oca,San Rafael,San Rafael,San Ramón,,0,11504
3622609,CR,01,207,10.05693,-84.43544,20701,Provincia de Alajuela,Palmares,Palmares,Palmares,Palmares,Palmares,0,20701
3624015,CR,03,503,10.06667,-85.7,50306,Provincia de Guanacaste,Santa Cruz,Cuajiniquil,Cuajiniquil,Cuajiniquil,,0,50306
3622044,CR,08,103,9.7915,-84.08653,10309,Provincia de San José,Desamparados,Rosario,Rosario,Rosario,"El Rosario,Rosario",0,10309
3624135,CR,01,202,10.11975,-84.44183,20211,Provincia de Alajuela,San Ramón,Concepción,Concepción,Concepción,,0,20211
3621658,CR,08,103,9.89139,-84.07751,10311,Provincia de San José,Desamparados,San Rafael Abajo,San Rafael Abajo,San Rafael Abajo,,0,10311
3621493,CR,01,212,10.08447,-84.33975,21202,Provincia de Alajuela,Valverde Vega,Sarchí Sur,Sarchí Sur,Sarchí Sur,,0,21202
3623787,CR,08,102,9.91887,-84.13989,10201,Provincia de San José,Escazú,Escazú,Escazú,Escazú,"Escasu,Escazu,Escazú",12071,10201
3621505,CR,08,114,9.96016,-84.04762,11401,Provincia de San José,Moravia,San Vicente,San Vicente,San Vicente,,34447,11401
3621729,CR,04,409,9.99559,-84.09656,40901,Provincia de Heredia,San Pablo,San Pablo,San Pablo,San Pablo,San Pablo,21662,40901
3621815,CR,01,202,10.10676,-84.4654,20203,Provincia de Alajuela,San Ramón,San Juan,San Juan,San Juan,,0,20203
3621006,CR,08,101,9.91877,-84.05446,10105,Provincia de San José,San José,Zapote,Zapote,Zapote,Zapote,0,10105
3621630,CR,08,109,9.9326,-84.18255,10901,Provincia de San José,Santa Ana,Santa Ana,Santa Ana,Santa Ana,Santa Ana,8029,10901
3623492,CR,08,101,9.91473,-84.09727,10110,Provincia de San José,San José,Hatillo,Hatillo,Hatillo,Hatillo,0,10110
3623587,CR,08,112,9.79123,-84.23123,11202,Provincia de San José,Acosta,Guaitil,Guaitil,Guaitil,Guaitil,0,11202
3624288,CR,07,601,9.98424,-84.77892,60112,Provincia de Puntarenas,Puntarenas,Chacarita,Chacarita,Chacarita,"Chacarita,JAP",26354,60112
3621334,CR,02,308,9.84234,-83.93911,30801,Provincia de Cartago,El Guarco,El Tejar,El Tejar,El Tejar,,0,30801
3624454,CR,01,207,10.02796,-84.41958,20705,Provincia de Alajuela,Palmares,Candelaria,Candelaria,Candelaria,,0,20705
3621897,CR,08,108,9.95,-84.06667,10802,Provincia de San José,Goicoechea,San Francisco,San Francisco,San Gabriel,,0,10802
