3397967,BR,16,1503606,-4.27611,-55.98361,,Para,,,Itaituba,Itaituba,"ITB,Itaituba",64756,68180-000
6316385,BR,23,4300646,-27.36056,-53.18167,,Rio Grande do Sul,,,Ametista do Sul,Ametista do Sul,,0,98465-000
6318759,BR,22,2414159,-6.14806,-36.71917,,Rio Grande do Norte,,,Tenente Laurentino Cruz,Tenente Laurentino Cruz,,0,59338-000
6318829,BR,23,4322350,-28.79528,-52.03694,,Rio Grande do Sul,,,União da Serra,União da Serra,,0,99215-000
3395215,BR,17,2509206,-7.20028,-35.78917,,Paraiba,,,Massaranduba,Massaranduba,"Macarandiba,Macaranduba,Massarandiba,Maçarandiba,Maçaranduba",3153,58120-000
3456324,BR,15,3144607,-21.23342,-45.23488,,Minas Gerais,,,Nepomuceno,Nepomuceno,,18911,37250-000
3460974,BR,28,2802908,-10.685,-37.42528,,Sergipe,,,Itabaiana,Itabaiana,,63888,49500-000
3472868,BR,27,3500600,-22.59944,-47.87611,,Sao Paulo,,,Águas de São Pedro,Águas de São Pedro,"Aguas-di-San-Pedru,a gua si-di sheng pei de luo,aguaseujisangpedeulu,aguraasa de sa'o pedro,Агуас-ди-Сан-Педру,আগুৱাস ডে সাও পেড্রো,アグアス・デ・サン・ペドロ,阿瓜斯-迪圣佩德罗,아구아스지상페드루",0,13525-000
3447002,BR,18,4126702,-23.20028,-52.46861,,Parana,,,Tamboara,Tamboara,,0,87760-000
3460818,BR,05,2915700,-13.77806,-39.68361,,Bahia,,,Itamari,Itamari,,0,45455-000
3445071,BR,23,4323309,-28.86278,-51.53333,,Rio Grande do Sul,,,Vila Flores,Vila Flores,"Flores,Flôres",0,95334-000
3462376,BR,29,5208806,-16.49611,-49.42639,,Goias,,,Goianira,Goianira,"Gojanira,Sao Geraldo,São Geraldo,Гоянира",22822,75370-000
3450876,BR,15,3156452,-20.97889,-42.51194,,Minas Gerais,,,Rosário da Limeira,Rosário da Limeira,,0,36878-000
3453982,BR,15,3150109,-21.50944,-43.32278,,Minas Gerais,,,Piau,Piau,,0,36157-000
3449953,BR,27,3547205,-20.25306,-50.79722,,Sao Paulo,,,Santana da Ponte Pensa,Santana da Ponte Pensa,,0,15765-000
3471296,BR,27,3504404,-21.46083,-49.94972,,Sao Paulo,,,Avanhandava,Avanhandava,,0,16360-000
3402320,BR,30,2604304,-7.72167,-39.23889,,Pernambuco,,,Cedro,Cedro,,0,56130-000
6316582,BR,18,4103057,-25.43556,-53.40806,,Parana,,,Boa Vista da Aparecida,Boa Vista da Aparecida,,0,85780-000
3386961,BR,17,,-6.48833,-35.63722,,Paraiba,,,Tacima,Tacima,,0,58240-000
3450237,BR,18,4123402,-23.0375,-51.80528,,Parana,,,Santa Fé,Santa Fé,,0,86770-000
3455505,BR,15,3146602,-21.28917,-43.41583,,Minas Gerais,,,Paiva,Paiva,,0,36195-000
6317193,BR,28,2802502,-10.68889,-36.98389,,Sergipe,,,General Maynard,General Maynard,,0,49750-000
3387868,BR,22,,-6.1,-35.7,,Rio Grande do Norte,,,Serra Caiada,Serra Caiada,,0,59245-000
3449940,BR,15,3158607,-21.95,-43.16639,,Minas Gerais,,,Santana do Deserto,Santana do Deserto,Santa Anna do Deserto,0,36620-000
3445161,BR,23,4322855,-29.0675,-51.85917,,Rio Grande do Sul,,,Vespasiano Correa,Vespasiano Correa,Vespasiano Correia,0,95972-000
3472585,BR,26,4200705,-27.70028,-49.33361,,Santa Catarina,,,Alfredo Wagner,Alfredo Wagner,"Barracao,Barracão",0,88450-000
6318918,BR,23,4323457,-30.34389,-53.88278,,Rio Grande do Sul,,,Vila Nova do Sul,Vila Nova do Sul,,0,97385-000
3460068,BR,27,3525201,-23.10139,-46.72833,,Sao Paulo,,,Jarinu,Jarinu,,17899,13240-000
3456531,BR,05,2922201,-13.00278,-39.11,,Bahia,,,Muniz Ferreira,Muniz Ferreira,"Muniz Ferreiro,Rio Fundo",0,44575-000
3472307,BR,28,2800100,-10.13389,-36.92972,,Sergipe,,,Amparo de São Francisco,Amparo de São Francisco,"Amparo,Amparo do Sao Francisco,Amparo do São Francisco,Ampáro",0,49920-000
6318949,BR,17,2505501,-6.73833,-37.56667,,Paraiba,,,Vista Serrana,Vista Serrana,,0,58710-000
3449948,BR,27,3547304,-23.44417,-46.91778,,Sao Paulo,,,Santana de Parnaíba,Santana de Parnaíba,"Parnahyba,Parnaiba,Parnaíba,Sant'Ana-de-Paranaiba,Sant'Ana-de-Paranaíba",98989,06500-000
3395720,BR,17,2508802,-6.90444,-37.52194,,Paraiba,,,Malta,Malta,Santa Rita do Malta,0,58713-000
3446392,BR,15,3169000,-21.175,-43.01778,,Minas Gerais,,,Tocantins,Tocantins,,12875,36512-000
6318813,BR,23,4322186,-27.92528,-51.53639,,Rio Grande do Sul,,,Tupanci do Sul,Tupanci do Sul,,0,99878-000
3448252,BR,26,4217006,-28.33333,-49.18333,,Santa Catarina,,,São Ludgero,São Sebastião,,0,88730-000
3396129,BR,22,2406908,-6.12,-37.81556,,Rio Grande do Norte,,,Lucrécia,Lucrécia,,0,59805-000
3399571,BR,02,2702801,-9.1975,-35.78083,,Alagoas,,,Flexeiras,Flexeiras,"Flexeiras,Frecheiras",7782,57995-000
3455142,BR,23,4314001,-28.59666,-51.79092,,Rio Grande do Sul,,,Paraí,Paraí,"Pirai,Pirat,Piraí",0,95360-000
6316682,BR,15,3102704,-15.96611,-41.49806,,Minas Gerais,,,Cachoeira de Pajeú,Cachoeira de Pajeú,,0,39980-000
3456644,BR,27,3532009,-22.87914,-46.79575,,Sao Paulo,,,Morungaba,Morungaba,Murungaba,0,13260-000
3457766,BR,26,4210555,-26.80222,-52.62528,,Santa Catarina,,,Marema,Marema,,0,89860-000
6317180,BR,22,2404002,-6.15833,-37.83972,,Rio Grande do Norte,,,Frutuoso Gomes,Frutuoso Gomes,,0,59890-000
3449122,BR,15,3161205,-20.71,-44.98528,,Minas Gerais,,,São Francisco de Paula,São Francisco de Paula,"Sao Francisco de Paula,São Francisco de Paula",0,35543-000
3455795,BR,27,3534104,-22.15278,-50.09083,,Sao Paulo,,,Oriente,Oriente,,0,17570-000
3460584,BR,15,3133808,-20.07528,-44.57639,,Minas Gerais,,,Itaúna,Itaúna,"Itauna,ita'una,yi ta wu na,Итауна,Իտաունա,ইটাউনা,伊塔乌纳",77400,35680-000
6318551,BR,26,4217154,-26.69028,-53.25139,,Santa Catarina,,,São Miguel da Boa Vista,São Miguel da Boa Vista,,0,89879-000
3455119,BR,27,3535705,-21.01639,-48.77361,,Sao Paulo,,,Paraíso,Paraíso,,0,15825-000
3464305,BR,27,3515004,-23.64889,-46.85222,,Sao Paulo,,,Embu,Embu,"Ehmba,Embu Arte,Embu das Artes,Imbu,M'Boy,Эмба",221733,06800-000
6317547,BR,15,3140209,-21.69806,-42.95889,,Minas Gerais,,,Maripá de Minas,Maripá de Minas,,0,36608-000
3458160,BR,15,3139102,-21.4825,-44.33028,,Minas Gerais,,,Madre de Deus de Minas,Madre de Deus de Minas,"Cianita,Madre de Deus",0,37305-000
3448881,BR,27,3549250,-20.51333,-50.35222,,Sao Paulo,,,São João de Iracema,São João de Iracema,,0,15315-000
3401618,BR,30,2604700,-9.12889,-36.33028,,Pernambuco,,,Correntes,Correntes,,0,55315-000
3448537,BR,15,3113305,-20.7,-42.1,,Minas Gerais,,,Carangola,São Manuel de Carangola,"Sao Manuel de Carangola,São Manuel de Carangola",0,36800-000
3445446,BR,27,3556503,-23.21139,-46.82833,,Sao Paulo,,,Várzea Paulista,Várzea Paulista,Secundino Veiga,110936,13220-000
3461566,BR,27,3519501,-22.8175,-50.0725,,Sao Paulo,,,Ibirarema,Ibirarema,Pau d'Alho,0,19940-000
3469168,BR,27,3519055,-22.63306,-47.05556,,Sao Paulo,,,Holambra,Holambra,"Holambra,Pedra da Mata",0,13825-000
3472680,BR,23,4300307,-27.655,-54.76389,,Rio Grande do Sul,,,Alecrim,Alecrim,,0,98950-000
3459111,BR,27,3526308,-23.09056,-45.19028,,Sao Paulo,,,Lagoinha,Lagoinha,,0,12130-000
3468158,BR,27,3509205,-23.35611,-46.87694,,Sao Paulo,,,Cajamar,Cajamar,"Agua Fria,Água Fria",56682,07750-000
3447466,BR,23,4320701,-29.42139,-53.02861,,Rio Grande do Sul,,,Sobradinho,Sobradinho,,0,96900-000
3467467,BR,23,4304606,-29.91778,-51.18361,,Rio Grande do Sul,,,Canoas,Canoas,"Canoas,Kanoas,Kanoasas,ka nuo a si,kanoasu,kanoyasa,Каноас,কানোয়াস,カノアス,卡諾阿斯",328291,92000-000
7583374,BR,27,3550605,-23.53325,-47.11838,,Sao Paulo,,,São Roque,Sítio São Domingos,"Sitio Sao Domingos,Sítio São Domingos",0,18130-000
3395395,BR,02,2704708,-9.71028,-35.895,,Alagoas,,,Marechal Deodoro,Marechal Deodoro,"Alagoas,Alagôas,Madalena",50571,57160-000
3465584,BR,15,3118700,-21.18944,-45.44056,,Minas Gerais,,,Coqueiral,Coqueiral,Coqueiros,0,37235-000
3406427,BR,22,2401503,-5.95056,-35.92639,,Rio Grande do Norte,,,Barcelona,Barcelona,"Cotovello,Gotovelo",0,59410-000
3450279,BR,15,3157401,-20.23611,-42.81389,,Minas Gerais,,,Santa Cruz do Escalvado,Santa Cruz do Escalvado,Escalvado,0,35384-000
3464848,BR,15,3121100,-22.50917,-45.28,,Minas Gerais,,,Delfim Moreira,Delfim Moreira,"Soledade,Soledade do Itajuba,Soledade do Itajubá",0,37514-000
6318569,BR,23,4319356,-29.42111,-51.51333,,Rio Grande do Sul,,,São Pedro da Serra,São Pedro da Serra,,0,95758-000
6317078,BR,26,4205191,-28.9825,-49.64361,,Santa Catarina,,,Ermo,Ermo,,0,88935-000
6316721,BR,23,4303707,-27.98889,-54.83944,,Rio Grande do Sul,,,Campina das Missões,Campina das Missões,,0,98975-000
6318834,BR,27,3555703,-20.88722,-49.89722,,Sao Paulo,,,União Paulista,União Paulista,,0,15250-000
3467309,BR,15,3112208,-20.92306,-43.61778,,Minas Gerais,,,Capela Nova,Capela Nova,"Capela Nova das Dores,Capella Nova das Dores",0,36290-000
6318370,BR,20,2209450,-6.04694,-42.70972,,Piaui,,,Santo Antônio dos Milagres,Santo Antônio dos Milagres,,0,64438-000
3455787,BR,15,3145877,-20.50639,-42.21,,Minas Gerais,,,Orizânia,Orizânia,Arrozal,0,36828-000
3464759,BR,15,3121506,-21.14722,-43.51778,,Minas Gerais,,,Desterro do Melo,Desterro do Melo,Desterro do Mello,0,36210-000
3408072,BR,06,2300507,-3.58889,-40.54556,,Ceara,,,Alcântaras,Alcântaras,,0,62120-000
3450462,BR,27,3545704,-20.03194,-50.72778,,Sao Paulo,,,Santa Albertina,Santa Albertina,,0,15750-000
3458245,BR,27,3528007,-22.50222,-48.71139,,Sao Paulo,,,Macatuba,Macatuba,"Bocaiuva,Bocayuva",16179,17290-000
3448257,BR,07,,-23.76,-45.40972,,Distrito Federal,,,São Sebastiao,São Sebastião,"San-Sebast'jan,sa'o sebasatiya'o,sheng sai ba si di ang,Сан-Себастьян,সাও সেবাসটিয়াও,聖塞巴斯蒂昂",76367,71690-000
3471685,BR,15,3104106,-21.36417,-46.94,,Minas Gerais,,,Arceburgo,Arceburgo,,0,37820-000
3473697,BR,21,3300233,-22.77523,-41.91336,,Rio de Janeiro,,,Armação dos Búzios,Búzios,BZC,0,28950-000
