728025,BG,SFO,SFO06,42.75,23.13333,SFO06-00,София / Sofija,Божурище / Bozhurishhe,,Пожарево / Pozharevo,Pozharevo,"Posharewo,Pozharevo,Пожарево",0,2229
728306,BG,KRZ,KRZ35,41.81667,25.36667,KRZ35-19,Кърджали / Kurdzhali,Черноочене / Chernoochene,Петелово / Petelovo,Петелово / Petelovo,Petelovo,"Khorozlar,Petelovo,Petelowo,Петелово",0,6666
728472,BG,BLG,BLG03,41.93076,23.00214,BLG03-17,Благоевград / Blagoevgrad,Благоевград / Blagoevgrad,Падеш / Padesh,Падеш / Padesh,Padesh,"Pades,Padesch,Padesh,Padeš,Падеш",0,2747
728759,BG,DOB,DOB27,43.7,27.3,DOB27-17,Добрич / Dobrich,Тервел / Tervel,Нова Камена / Nova Kamena,Нова Камена / Nova Kamena,Nova Kamena,"Nova Kamena,Sahinlar,Shakhinlar,Нова Камена",0,9493
728828,BG,KRZ,KRZ21,41.53333,25.56667,KRZ21-15,Кърджали / Kurdzhali,Момчилград / Momchilgrad,Неофит Бозвелиево / Neofit Bozvelievo,Неофит Бозвелиево / Neofit Bozvelievo,Neofit Bozvelievo,"Alfatlu,Alfatlŭ,Neofit Bosweliewo,Neofit Bozvelievo,Неофит Бозвелиево",0,6831
728950,BG,PDV,PDV13,42.5,24.96667,PDV13-00,Пловдив / Plovdiv,Карлово / Karlovo,,Мраченик / Mrachenik,Mrachenik,"Mrachenik,Mratschenik,Мраченик",0,4362
729059,BG,SZR,SZR04,42.16667,25.13333,SZR04-11,Стара Загора / Stara Zagora,Братя Даскалови / Bratja Daskalovi,Мирово / Mirovo,Мирово / Mirovo,Mirovo,"Mirovo,Sejmen,Seymen,Siymen,Strashar,Strazar,Strazhar,Stražar,Мирово",0,6255
729310,BG,VRC,VRC10,43.35,23.75,VRC10-00,Враца / Vraca,Враца / Vraca,,Мало Пещене / Malo Peshhene,Malo Peshtene,"Malko Peschtene,Malko Peshtene,Malo Peshhene,Malo Peshtene,Мало Пещене",0,3078
729865,BG,KRZ,KRZ16,41.7,25.26667,KRZ16-42,Кърджали / Kurdzhali,Кърджали / Kurdzhali,Голяма бара / Goljama bara,Крушка / Krushka,Krushka,"Khamzalar,Kruschka,Krushka,Крушка",0,6743
729972,BG,VAR,VAR16,43.03333,27.3,VAR16-00,Варна / Varna,Дългопол / Dulgopol,,Красимир / Krasimir,Krasimir,"Kazalluk,Kazallŭk,Krasimir,Красимир",0,9258
730196,BG,BGS,BGS13,42.09309,27.68093,BGS13-00,Бургас / Burgas,Царево / Carevo,,Кондолово / Kondolovo,Kondolovo,"Kodolovo,Kondilovo,Kondolovo,Marsewo,Marzevo,Mcrzoro,Merzevo,Morjava,Morkhovo,Mourzevo,Mrzevo,Murdzhavo,Murzevo,Murzovo,Mărzevo,Mŭrzevo,Кондолово",0,8275
730317,BG,PER,PER36,42.42299,22.92183,PER36-28,Перник / Pernik,Радомир / Radomir,Кленовик / Klenovik,Кленовик / Klenovik,Klenovik,"Klenovik,Klenowik,Кленовик",0,2421
