3671315,CO,09,19573,3.23114,-76.41668,,Cauca,Puerto Tejada,,Puerto Tejada,Puerto Tejada,Puerto Tejada,53674,"191507,191501"
7541935,CO,22,86571,0.96454,-76.40795,,Putumayo,Puerto Guzmán,,Puerto Guzman,Puerto Guzmán,"Puerto Guzman,Puerto Guzmán",0,"863007,863001,863008"
3666092,CO,26,68867,7.30911,-72.87122,,Santander,Vetas,,Vetas,Vetas,Vetas,1210,"680531,680527"
3667806,CO,36,15762,5.56514,-73.45017,,Boyaca,Sora,,Sora,Sora,Sora,508,"154047,154040"
3667834,CO,36,15761,4.98495,-73.43238,,Boyaca,Somondoco,,Somondoco,Somondoco,Somondoco,1029,"153030,153037"
3669881,CO,22,86755,1.17644,-76.87838,,Putumayo,San Francisco,,San Francisco,San Francisco,San Francisco,4350,"861001,861008,861007"
3670370,CO,37,17653,5.40733,-75.48749,,Caldas,Salamina,,Salamina,Salamina,Salamina,18076,"172001,172009,172008,172007"
3792382,CO,08,18150,1.33488,-74.84289,,Caqueta,Cartagena del Chairá,,Cartagena Del Chaira,Cartagena del Chairá,"Cartagena del Chaira,Cartagena del Chairá",7586,"183027,183010,183017,183019,183018"
3684132,CO,26,68245,6.24518,-73.49655,,Santander,El Guacamayo,,El Guacamayo,El Guacamayo,"El Guacamayo,Guacamayo,Guamayo",428,"683067,683061"
3684510,CO,36,15244,6.41151,-72.44876,,Boyaca,El Cocuy,,El Cocuy,El Cocuy,"Cocuy,El Cocuy",2706,"151287,151280"
3687933,CO,09,19137,2.79739,-76.48316,,Cauca,Caldono,,Caldono,Caldono,Caldono,3517,"192047,192040,192057,192048,192049"
3687975,CO,14,95015,1.9596,-72.65315,,Guaviare,Calamar,,Calamar,Calamar,Calamar,3745,"953001,953008,953009,953007,953017,953018"
3792388,CO,15,94343,3.48417,-69.81083,,Guainia,Barranco Minas,,Barranco Minas,Barranco Minas,"Barranco Minas,Barrancomina,NBB",0,"944017,944018,944010,944019"
3671901,CO,32,85263,5.72792,-71.99266,,Casanare,Pore,,Pore,Pore,"Municipio Pore,PRE,Pore",4133,"852058,852050,852057"
3672093,CO,38,47551,10.46167,-74.61621,,Magdalena,Pivijay,,Pivijay,Pivijay,Pivijay,33492,"477058,477057,477050"
3674640,CO,26,68464,6.47559,-72.97046,,Santander,Mogotes,,Mogotes,Mogotes,Mogotes,3438,"682508,682509,682507,682501"
3682374,CO,17,44279,10.88606,-72.8487,,La Guajira,Fonseca,,Fonseca,Fonseca,Fonseca,23509,"444018,444017,444010"
3682963,CO,09,19256,2.45199,-76.81029,,Cauca,El Tambo,,El Tambo,El Tambo,"El Tambo,Tambo",6355,"193588,193578,193570,193587,193579,193589,193597,193577"
